方名,网址,状态码,正文命中,页面摘要
四苓汤,https://www.yixue.com/%E5%9B%9B%E8%8B%93%E6%B1%A4,200,是,四苓汤_四苓汤的作用_四苓汤说明书_四苓汤的功效_中药四苓汤配方_医学百科 - 医学百科；四苓汤_四苓汤的作用_四苓汤说明书_四苓汤的功效_中药四苓汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 四苓汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 茯苓 白术 （土炒） 猪苓 泽泻 【功效与作用】 利水 除湿 。治 水泻 ， 小便不利 。 【用法用量】 用 灯心 为引，水煎服。
四圣散,https://www.yixue.com/%E5%9B%9B%E5%9C%A3%E6%95%A3,200,是,四圣散 - 医学百科；四圣散 - 医学百科 匿名 未登录 登录 医学百科 搜索 四圣散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【组成】 茴香 （炒）、 川山甲 （炒）、 全蝎 （炒）、南 木香 各等分。 【来源】《医方类聚》卷九十一引《 急救 仙方》。 【主治】 疝气 ， 外肾 肿胀 。 【方法】上为末。 【用量】每服2钱，酒调服。
四制香附丸,https://www.yixue.com/%E5%9B%9B%E5%88%B6%E9%A6%99%E9%99%84%E4%B8%B8,200,是,四制香附丸_四制香附丸说明书_四制香附丸的作用_四制香附丸副作用_四制香附丸是什么_医学百科 - 医学百科；四制香附丸_四制香附丸说明书_四制香附丸的作用_四制香附丸副作用_四制香附丸是什么_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 四制香附丸 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 四制香附丸 ， 理气 和血， 补血调经 。用于 血虚 气滞 ， 月经不调 ，小 腹胀 痛。 本药品被归类到 补益安神 
天水散,https://www.yixue.com/%E5%A4%A9%E6%B0%B4%E6%95%A3,404,否,404；
通利膏,https://www.yixue.com/%E9%80%9A%E5%88%A9%E8%86%8F,404,否,404；
头风痛极急救方,https://www.yixue.com/%E5%A4%B4%E9%A3%8E%E7%97%9B%E6%9E%81%E6%80%A5%E6%95%91%E6%96%B9,404,否,404；
兔脑丸,https://www.yixue.com/%E5%85%94%E8%84%91%E4%B8%B8,404,否,404；
外感发热方,https://www.yixue.com/%E5%A4%96%E6%84%9F%E5%8F%91%E7%83%AD%E6%96%B9,404,否,404；
万金散,https://www.yixue.com/%E4%B8%87%E9%87%91%E6%95%A3,200,是,万金散_万金散的作用_万金散说明书_万金散的功效_中药万金散配方_医学百科 - 医学百科；万金散_万金散的作用_万金散说明书_万金散的功效_中药万金散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 万金散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 猪胆 5～6个 黄连 青黛 薄荷 僵蚕 白矾 朴消 各15克 【制法】 腊月初一日取胆，将余药装入胆内，青纸包好，将地掘小坑方深3
五神还童丹,https://www.yixue.com/%E4%BA%94%E7%A5%9E%E8%BF%98%E7%AB%A5%E4%B8%B9,404,否,404；
五益膏,https://www.yixue.com/%E4%BA%94%E7%9B%8A%E8%86%8F,404,否,404；
下乳简便方,https://www.yixue.com/%E4%B8%8B%E4%B9%B3%E7%AE%80%E4%BE%BF%E6%96%B9,404,否,404；
消毒犀角饮子,https://www.yixue.com/%E6%B6%88%E6%AF%92%E7%8A%80%E8%A7%92%E9%A5%AE%E5%AD%90,404,否,404；
小肠疝气经验方,https://www.yixue.com/%E5%B0%8F%E8%82%A0%E7%96%9D%E6%B0%94%E7%BB%8F%E9%AA%8C%E6%96%B9,404,否,404；
泻痢不止方,https://www.yixue.com/%E6%B3%BB%E7%97%A2%E4%B8%8D%E6%AD%A2%E6%96%B9,404,否,404；
雄黄散,https://www.yixue.com/%E9%9B%84%E9%BB%84%E6%95%A3,200,是,雄黄散_雄黄散的作用_雄黄散说明书_雄黄散的功效_中药雄黄散配方_医学百科 - 医学百科；雄黄散_雄黄散的作用_雄黄散说明书_雄黄散的功效_中药雄黄散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 雄黄散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 明.方贤着《奇效良方》:雄黄散 2 明.方贤着《奇效良方》:雄黄散 3 明.方贤着《奇效良方》:雄黄散 4 《备急千金要方》卷九:
雄辛散,https://www.yixue.com/%E9%9B%84%E8%BE%9B%E6%95%A3,404,否,404；
异传经验稀痘奇方,https://www.yixue.com/%E5%BC%82%E4%BC%A0%E7%BB%8F%E9%AA%8C%E7%A8%80%E7%97%98%E5%A5%87%E6%96%B9,404,否,404；
应梦人参散,https://www.yixue.com/%E5%BA%94%E6%A2%A6%E4%BA%BA%E5%8F%82%E6%95%A3,200,是,应梦人参散_应梦人参散的作用_应梦人参散说明书_应梦人参散的功效_中药应梦人参散配方_医学百科 - 医学百科；应梦人参散_应梦人参散的作用_应梦人参散说明书_应梦人参散的功效_中药应梦人参散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 应梦人参散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 白芷 干葛 青皮 桔梗 （炒） 白术 人参 各23克 甘草 （炙）45克 干姜 （炮）4克 【制法】 上药
痈疽方,https://www.yixue.com/%E7%97%88%E7%96%BD%E6%96%B9,404,否,404；
玉烛散,https://www.yixue.com/%E7%8E%89%E7%83%9B%E6%95%A3,200,是,玉烛散 - 医学百科；玉烛散 - 医学百科 匿名 未登录 登录 医学百科 搜索 玉烛散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【来源】《儒门事亲》卷十二， 【组成】 当归 川芎 熟地 白芍 大黄 芒消 甘草 各等分 【用法】上锉。每服24克，水煎去滓， 空腹 时服。 【功用】 养血 清热 ，泻积 通便 。 【主治】 血虚 发热 ， 
增补止血补伤方,https://www.yixue.com/%E5%A2%9E%E8%A1%A5%E6%AD%A2%E8%A1%80%E8%A1%A5%E4%BC%A4%E6%96%B9,404,否,404；
蜘蛛散,https://www.yixue.com/%E8%9C%98%E8%9B%9B%E6%95%A3,200,是,蜘蛛散_蜘蛛散的作用_蜘蛛散说明书_蜘蛛散的功效_中药蜘蛛散配方_医学百科 - 医学百科；蜘蛛散_蜘蛛散的作用_蜘蛛散说明书_蜘蛛散的功效_中药蜘蛛散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 蜘蛛散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《金匮要略》卷中:蜘蛛散 2 《三因极一病证方论》卷十六:蜘蛛散 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方大全
枳壳散,https://www.yixue.com/%E6%9E%B3%E5%A3%B3%E6%95%A3,200,是,枳壳散_枳壳散的作用_枳壳散说明书_枳壳散的功效_中药枳壳散配方_医学百科 - 医学百科；枳壳散_枳壳散的作用_枳壳散说明书_枳壳散的功效_中药枳壳散配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 枳壳散 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《普济本事方》卷三引庞老方:枳壳散 2 《普济本事方》卷三:枳壳散 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方大
治咳喘上气方,https://www.yixue.com/%E6%B2%BB%E5%92%B3%E5%96%98%E4%B8%8A%E6%B0%94%E6%96%B9,404,否,404；
治口舌病方,https://www.yixue.com/%E6%B2%BB%E5%8F%A3%E8%88%8C%E7%97%85%E6%96%B9,404,否,404；
治诸疟效方,https://www.yixue.com/%E6%B2%BB%E8%AF%B8%E7%96%9F%E6%95%88%E6%96%B9,404,否,404；
追魂汤,https://www.yixue.com/%E8%BF%BD%E9%AD%82%E6%B1%A4,200,是,追魂汤_追魂汤的作用_追魂汤说明书_追魂汤的功效_中药追魂汤配方_医学百科 - 医学百科；追魂汤_追魂汤的作用_追魂汤说明书_追魂汤的功效_中药追魂汤配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 追魂汤 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 【处方】 麻黄 （去节.六钱） 杏仁 （去皮尖.五十粒） 甘草 （炙.二钱） 【功效与作用】 治卒厥暴死，及 客忤 鬼击 ，蜚尸奄忽，气绝 
紫苏饮,https://www.yixue.com/%E7%B4%AB%E8%8B%8F%E9%A5%AE,200,是,紫苏饮_紫苏饮的作用_紫苏饮说明书_紫苏饮的功效_中药紫苏饮配方_医学百科 - 医学百科；紫苏饮_紫苏饮的作用_紫苏饮说明书_紫苏饮的功效_中药紫苏饮配方_医学百科 - 医学百科 匿名 未登录 登录 医学百科 搜索 紫苏饮 来自医学百科 名字空间 页面 更多 更多 语言 页面选项 Read 查看源代码 历史 目录 1 《外台秘要》卷九引《延年方》:紫苏饮 2 《普济本事方》卷十:紫苏饮 3 中药方专题 3.1 按功效分类的常用方剂 3.2 中药方
